Time,Device name,X-axis vibration speed(mm/s),Y-axis vibration speed(mm/s),Z-axis vibration speed(mm/s),Chip Time(),X-axis angular vibration amplitude(°),Y-axis angular vibration amplitude(°),Z-axis angular vibration amplitude(°),Temperature(℃),X-axis vibration displacement(um),Y-axis vibration displacement(um),Z-axis vibration displacement(um),X-axis frequency vibration frequency(),Y-axis frequency vibration frequency(),Z-axis frequency vibration frequency(),Power Percent(%)()
 15:35:37.332,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.25, 39, 16, 23, 3, 5, 11, 100,
 15:35:37.332,e8:cb:ed:5a:4c:24, 2, 1, 1,, 0.000, 0.000, 0.000, 25.50, 40, 20, 10, 3, 5, 11, 100,
 15:35:37.332,e8:cb:ed:5a:4c:24, 2, 1, 2,, 0.000, 0.000, 0.000, 25.25, 40, 26, 7, 8, 4, 7, 100,
 15:35:37.332,e8:cb:ed:5a:4c:24, 2, 1, 2,, 0.000, 0.000, 0.000, 25.31, 45, 29, 10, 8, 4, 7, 100,
 15:35:37.332,e8:cb:ed:5a:4c:24, 1, 1, 1,, 0.000, 0.000, 0.000, 25.25, 41, 31, 16, 8, 4, 7, 100,
 15:35:37.332,e8:cb:ed:5a:4c:24, 1, 1, 2,, 0.000, 0.000, 0.000, 25.37, 35, 33, 25, 8, 4, 7, 100,
 15:35:37.332,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.25, 27, 32, 23, 8, 4, 7, 100,
 15:35:37.332,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.011, 0.000, 25.37, 18, 30, 27, 8, 4, 7, 100,
 15:35:37.332,e8:cb:ed:5a:4c:24, 2, 1, 1,, 0.000, 0.005, 0.000, 25.37, 12, 28, 27, 8, 4, 7, 100,
 15:35:37.437,e8:cb:ed:5a:4c:24, 2, 0, 0,, 0.000, 0.005, 0.000, 25.31, 5, 31, 19, 8, 4, 7, 100,
 15:35:37.437,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.005, 0.000, 25.50, 12, 32, 19, 8, 4, 7, 100,
 15:35:37.437,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.005, 0.000, 25.31, 16, 31, 13, 8, 4, 7, 100,
 15:35:37.437,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.37, 17, 24, 26, 8, 4, 7, 100,
 15:35:37.437,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.50, 21, 17, 23, 8, 4, 7, 100,
 15:35:37.437,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.31, 22, 14, 18, 8, 4, 7, 100,
 15:35:37.437,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.31, 20, 13, 18, 8, 4, 7, 100,
 15:35:37.437,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.25, 20, 13, 11, 8, 4, 7, 100,
 15:35:37.437,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.005, 0.000, 25.37, 23, 12, 15, 8, 4, 7, 100,
 15:35:37.437,e8:cb:ed:5a:4c:24, 3, 0, 2,, 0.000, 0.000, 0.000, 25.37, 29, 11, 7, 8, 4, 7, 100,
 15:35:37.437,e8:cb:ed:5a:4c:24, 2, 1, 1,, 0.000, 0.000, 0.000, 25.31, 44, 9, 2, 8, 4, 7, 100,
 15:35:37.437,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.31, 59, 3, 16, 8, 4, 7, 100,
 15:35:37.568,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.25, 69, 2, 21, 8, 4, 7, 100,
 15:35:37.568,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.50, 72, 3, 31, 8, 4, 7, 100,
 15:35:37.568,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.44, 72, 2, 36, 8, 4, 7, 100,
 15:35:37.568,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.31, 73, 1, 34, 8, 4, 7, 100,
 15:35:37.568,e8:cb:ed:5a:4c:24, 1, 1, 2,, 0.000, 0.000, 0.000, 25.37, 70, 3, 42, 8, 4, 7, 100,
 15:35:37.568,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.37, 63, 6, 42, 8, 4, 7, 100,
 15:35:37.568,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.18, 54, 6, 40, 8, 4, 7, 100,
 15:35:37.568,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.005, 0.000, 25.25, 42, 5, 39, 8, 4, 7, 100,
 15:35:37.568,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.005, 0.000, 25.44, 36, 5, 31, 8, 4, 7, 100,
 15:35:37.568,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.37, 31, 10, 30, 8, 4, 7, 100,
 15:35:37.568,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.31, 25, 13, 22, 8, 4, 7, 100,
 15:35:37.568,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.25, 19, 13, 12, 8, 4, 7, 100,
 15:35:37.615,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.44, 19, 11, 8, 8, 4, 7, 100,
 15:35:37.615,e8:cb:ed:5a:4c:24, 3, 0, 1,, 0.000, 0.000, 0.000, 25.31, 19, 8, 7, 8, 4, 7, 100,
 15:35:37.615,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.50, 30, 4, 7, 8, 4, 7, 100,
 15:35:37.615,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 37, 4, 3, 8, 4, 7, 100,
 15:35:37.617,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.50, 42, 7, 1, 8, 4, 7, 100,
 15:35:37.617,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.005, 0.000, 25.31, 41, 8, 10, 8, 4, 7, 100,
 15:35:37.617,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.31, 38, 7, 11, 8, 4, 7, 100,
 15:35:37.617,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.005, 0.000, 25.44, 33, 2, 25, 8, 4, 7, 100,
 15:35:37.735,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.005, 0.000, 25.44, 26, 0, 29, 8, 4, 7, 100,
 15:35:37.735,e8:cb:ed:5a:4c:24, 2, 0, 3,, 0.000, 0.000, 0.000, 25.44, 16, 4, 41, 8, 4, 7, 100,
 15:35:37.735,e8:cb:ed:5a:4c:24, 1, 0, 3,, 0.000, 0.000, 0.000, 25.31, 4, 8, 52, 8, 4, 7, 100,
 15:35:37.735,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.37, 3, 9, 50, 8, 4, 7, 100,
 15:35:37.735,e8:cb:ed:5a:4c:24, 1, 1, 1,, 0.000, 0.000, 0.000, 25.31, 3, 14, 50, 8, 4, 7, 100,
 15:35:37.735,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.25, 8, 14, 48, 8, 4, 7, 100,
 15:35:37.735,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.31, 11, 15, 42, 8, 4, 7, 100,
 15:35:37.735,e8:cb:ed:5a:4c:24, 1, 1, 2,, 0.000, 0.000, 0.000, 25.44, 15, 15, 44, 8, 4, 7, 100,
 15:35:37.737,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.31, 17, 16, 28, 8, 4, 7, 100,
 15:35:37.737,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.31, 15, 16, 22, 8, 4, 7, 100,
 15:35:37.737,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.31, 8, 16, 15, 8, 4, 7, 100,
 15:35:37.737,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.44, 5, 12, 6, 8, 4, 7, 100,
 15:35:37.869,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.25, 14, 8, 8, 8, 4, 7, 100,
 15:35:37.869,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.005, 0.000, 25.31, 20, 5, 10, 8, 4, 7, 100,
 15:35:37.869,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.005, 0.000, 25.31, 25, 5, 6, 8, 4, 7, 100,
 15:35:37.869,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.005, 0.000, 25.37, 33, 7, 13, 8, 4, 7, 100,
 15:35:37.869,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.005, 0.000, 25.37, 42, 8, 10, 8, 4, 7, 100,
 15:35:37.869,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.37, 48, 8, 11, 8, 4, 7, 100,
 15:35:37.869,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.000, 0.000, 25.37, 48, 3, 10, 8, 4, 7, 100,
 15:35:37.869,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.37, 47, 1, 12, 8, 4, 7, 100,
 15:35:37.869,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.31, 43, 1, 12, 8, 4, 7, 100,
 15:35:37.869,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.005, 0.000, 25.25, 42, 1, 6, 8, 4, 7, 100,
 15:35:37.869,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.005, 0.000, 25.44, 42, 2, 4, 8, 4, 7, 100,
 15:35:37.869,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.005, 0.000, 25.31, 38, 4, 2, 8, 4, 7, 100,
 15:35:37.976,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.50, 35, 5, 6, 8, 4, 7, 100,
 15:35:37.976,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.25, 35, 4, 5, 8, 4, 7, 100,
 15:35:37.976,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.50, 29, 2, 3, 8, 4, 7, 100,
 15:35:37.976,e8:cb:ed:5a:4c:24, 1, 1, 1,, 0.000, 0.000, 0.000, 25.31, 23, 8, 2, 8, 4, 7, 100,
 15:35:37.976,e8:cb:ed:5a:4c:24, 0, 1, 1,, 0.000, 0.005, 0.000, 25.25, 21, 13, 9, 8, 4, 7, 100,
 15:35:37.976,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.37, 20, 13, 6, 8, 4, 7, 100,
 15:35:37.976,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.37, 18, 12, 12, 8, 4, 7, 100,
 15:35:37.976,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.50, 12, 11, 11, 8, 4, 7, 100,
 15:35:37.978,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.25, 13, 13, 4, 8, 4, 7, 100,
 15:35:37.978,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.37, 13, 13, 7, 8, 4, 7, 100,
 15:35:37.978,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.44, 10, 13, 10, 8, 4, 7, 100,
 15:35:37.978,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.31, 8, 10, 13, 8, 4, 7, 100,
 15:35:38.035,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.37, 15, 7, 17, 8, 4, 7, 100,
 15:35:38.035,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.005, 0.000, 25.56, 20, 3, 17, 8, 4, 7, 100,
 15:35:38.035,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.44, 22, 5, 27, 8, 4, 7, 100,
 15:35:38.035,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.25, 26, 5, 30, 8, 4, 7, 100,
 15:35:38.167,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.31, 31, 4, 24, 8, 4, 7, 100,
 15:35:38.167,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 39, 3, 27, 8, 4, 7, 100,
 15:35:38.167,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 38, 3, 27, 8, 4, 7, 100,
 15:35:38.167,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.37, 35, 2, 33, 8, 4, 7, 100,
 15:35:38.167,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.005, 0.000, 25.31, 35, 2, 33, 8, 4, 7, 100,
 15:35:38.167,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.50, 30, 1, 24, 8, 4, 7, 100,
 15:35:38.167,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.011, 0.000, 25.44, 23, 0, 25, 8, 4, 7, 100,
 15:35:38.167,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.56, 17, 3, 20, 8, 4, 7, 100,
 15:35:38.167,e8:cb:ed:5a:4c:24, 2, 1, 1,, 0.000, 0.005, 0.000, 25.25, 12, 9, 20, 8, 4, 7, 100,
 15:35:38.167,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.31, 4, 14, 18, 8, 4, 7, 100,
 15:35:38.167,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.50, 8, 15, 21, 8, 4, 7, 100,
 15:35:38.167,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.44, 11, 12, 20, 8, 4, 7, 100,
 15:35:38.305,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.31, 7, 10, 3, 8, 4, 7, 100,
 15:35:38.305,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.25, 5, 13, 7, 8, 4, 7, 100,
 15:35:38.305,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.50, 11, 14, 12, 8, 4, 7, 100,
 15:35:38.305,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.31, 16, 14, 10, 8, 4, 7, 100,
 15:35:38.307,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.44, 17, 13, 24, 8, 4, 7, 100,
 15:35:38.307,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.37, 15, 13, 24, 8, 4, 7, 100,
 15:35:38.307,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.25, 10, 11, 15, 8, 4, 7, 100,
 15:35:38.307,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.37, 3, 10, 18, 8, 4, 7, 100,
 15:35:38.307,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.005, 0.000, 25.44, 8, 13, 12, 8, 4, 7, 100,
 15:35:38.307,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.011, 0.000, 25.50, 16, 15, 11, 4, 4, 6, 100,
 15:35:38.307,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.005, 0.000, 25.50, 18, 16, 6, 4, 4, 6, 100,
 15:35:38.307,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.005, 0.000, 25.31, 23, 13, 8, 4, 4, 6, 100,
 15:35:38.309,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.31, 30, 10, 15, 4, 4, 6, 100,
 15:35:38.309,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.37, 34, 12, 21, 4, 4, 6, 100,
 15:35:38.309,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.25, 37, 12, 28, 4, 4, 6, 100,
 15:35:38.309,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.37, 35, 12, 33, 4, 4, 6, 100,
 15:35:38.438,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.50, 34, 9, 30, 4, 4, 6, 100,
 15:35:38.438,e8:cb:ed:5a:4c:24, 1, 1, 2,, 0.000, 0.000, 0.000, 25.31, 35, 5, 28, 4, 4, 6, 100,
 15:35:38.438,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.31, 34, 3, 28, 4, 4, 6, 100,
 15:35:38.438,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.005, 0.000, 25.56, 31, 5, 16, 4, 4, 6, 100,
 15:35:38.438,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.005, 0.000, 25.44, 26, 5, 14, 4, 4, 6, 100,
 15:35:38.438,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.005, 0.000, 25.50, 36, 5, 9, 4, 4, 6, 100,
 15:35:38.438,e8:cb:ed:5a:4c:24, 2, 1, 1,, 0.000, 0.005, 0.000, 25.44, 47, 11, 13, 4, 4, 6, 100,
 15:35:38.438,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.37, 53, 15, 11, 4, 4, 6, 100,
 15:35:38.438,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.44, 58, 16, 3, 4, 4, 6, 100,
 15:35:38.438,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.37, 60, 14, 10, 4, 4, 6, 100,
 15:35:38.438,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.37, 55, 12, 17, 4, 4, 6, 100,
 15:35:38.438,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.37, 44, 14, 25, 4, 4, 6, 100,
 15:35:38.545,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.44, 31, 14, 33, 4, 4, 6, 100,
 15:35:38.545,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.25, 22, 17, 30, 4, 4, 6, 100,
 15:35:38.545,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.011, 0.000, 25.50, 14, 20, 40, 4, 4, 6, 100,
 15:35:38.545,e8:cb:ed:5a:4c:24, 1, 1, 1,, 0.000, 0.005, 0.000, 25.25, 4, 22, 41, 4, 4, 6, 100,
 15:35:38.545,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.005, 0.000, 25.31, 8, 20, 40, 4, 4, 6, 100,
 15:35:38.545,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.31, 14, 17, 41, 4, 4, 6, 100,
 15:35:38.545,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.50, 20, 19, 36, 4, 4, 6, 100,
 15:35:38.545,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.25, 25, 20, 48, 4, 4, 6, 100,
 15:35:38.547,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.25, 24, 20, 45, 4, 4, 6, 100,
 15:35:38.547,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.44, 21, 17, 40, 4, 4, 6, 100,
 15:35:38.547,e8:cb:ed:5a:4c:24, 1, 1, 2,, 0.000, 0.005, 0.000, 25.37, 11, 18, 40, 4, 4, 6, 100,
 15:35:38.547,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.31, 8, 16, 28, 4, 4, 6, 100,
 15:35:38.648,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.50, 16, 13, 28, 4, 4, 6, 100,
 15:35:38.648,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.44, 20, 9, 17, 4, 4, 6, 100,
 15:35:38.648,e8:cb:ed:5a:4c:24, 2, 0, 0,, 0.000, 0.000, 0.000, 25.25, 20, 7, 6, 4, 4, 6, 100,
 15:35:38.648,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.31, 18, 4, 6, 4, 4, 6, 100,
 15:35:38.648,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.44, 9, 5, 9, 4, 4, 6, 100,
 15:35:38.648,e8:cb:ed:5a:4c:24, 1, 1, 2,, 0.000, 0.005, 0.000, 25.44, 3, 11, 18, 4, 4, 6, 100,
 15:35:38.648,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.37, 10, 12, 23, 4, 4, 6, 100,
 15:35:38.648,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.005, 0.000, 25.44, 14, 14, 20, 4, 4, 6, 100,
 15:35:38.665,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.37, 15, 17, 17, 4, 4, 6, 100,
 15:35:38.665,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.25, 14, 19, 16, 4, 4, 6, 100,
 15:35:38.665,e8:cb:ed:5a:4c:24, 1, 1, 1,, 0.000, 0.000, 0.000, 25.50, 16, 21, 2, 4, 4, 6, 100,
 15:35:38.665,e8:cb:ed:5a:4c:24, 1, 1, 1,, 0.000, 0.000, 0.000, 25.50, 17, 24, 4, 4, 4, 6, 100,
 15:35:38.696,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.000, 0.000, 25.37, 15, 26, 8, 4, 4, 6, 100,
 15:35:38.696,e8:cb:ed:5a:4c:24, 0, 0, 1,, 0.000, 0.005, 0.000, 25.37, 13, 25, 5, 4, 4, 6, 100,
 15:35:38.696,e8:cb:ed:5a:4c:24, 0, 0, 2,, 0.000, 0.005, 0.000, 25.25, 12, 20, 17, 4, 4, 6, 100,
 15:35:38.696,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.44, 11, 16, 15, 4, 4, 6, 100,
 15:35:38.785,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.005, 0.000, 25.37, 7, 17, 15, 4, 4, 6, 100,
 15:35:38.785,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.31, 5, 17, 16, 4, 4, 6, 100,
 15:35:38.785,e8:cb:ed:5a:4c:24, 3, 0, 1,, 0.000, 0.000, 0.000, 25.44, 11, 15, 12, 4, 4, 6, 100,
 15:35:38.785,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.56, 26, 14, 21, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 2, 0, 0,, 0.000, 0.000, 0.000, 25.44, 34, 12, 19, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 1, 1, 1,, 0.000, 0.005, 0.000, 25.31, 43, 5, 31, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.44, 47, 0, 30, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.31, 47, 2, 30, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.31, 45, 5, 33, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.005, 0.000, 25.37, 38, 5, 33, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.44, 34, 3, 42, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.37, 25, 1, 37, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 0, 0, 0,, 0.000, 0.005, 0.000, 25.50, 17, 3, 27, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 0, 0, 2,, 0.000, 0.000, 0.000, 25.50, 9, 9, 23, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.005, 0.000, 25.37, 8, 14, 9, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 1, 1, 3,, 0.000, 0.000, 0.000, 25.37, 4, 18, 7, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.31, 1, 18, 18, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.37, 1, 16, 17, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 3, 1, 1,, 0.000, 0.000, 0.000, 25.25, 2, 17, 23, 4, 4, 6, 100,
 15:35:38.979,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.000, 0.000, 25.50, 19, 18, 25, 4, 4, 6, 100,
 15:35:39.085,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.000, 0.000, 25.37, 29, 18, 36, 4, 4, 6, 100,
 15:35:39.085,e8:cb:ed:5a:4c:24, 1, 0, 1,, 0.000, 0.005, 0.000, 25.31, 35, 17, 38, 4, 4, 6, 100,
 15:35:39.085,e8:cb:ed:5a:4c:24, 1, 0, 2,, 0.000, 0.005, 0.000, 25.25, 38, 14, 34, 4, 4, 6, 100,
 15:35:39.085,e8:cb:ed:5a:4c:24, 2, 0, 1,, 0.000, 0.000, 0.000, 25.44, 45, 11, 35, 4, 4, 6, 100,
 15:35:39.087,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.37, 49, 11, 33, 4, 4, 6, 100,
 15:35:39.087,e8:cb:ed:5a:4c:24, 2, 0, 2,, 0.000, 0.000, 0.000, 25.31, 45, 10, 34, 4, 4, 6, 100,
 15:35:39.087,e8:cb:ed:5a:4c:24, 1, 0, 0,, 0.000, 0.000, 0.000, 25.50, 42, 12, 33, 4, 4, 6, 100,
